[23:46:50][5af0][   NOTICE] rdgc::CGameClient::Run: Developer build - for internal use only! [Build: 2020-11-24 18:52:31] Anno7 UPlayGoldmaster Win64 Release-Static v9.2.972600.3064 LandOfLions
[23:48:34][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:34][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:34][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/props/terrain_props/vegetation/trees/moderate/tree_moderate_06_var1.brp' doesn't exist, can't compute file size!
[23:48:35][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:35][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:35][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:37][5af0][   NOTICE] rd3d::CSession::DoFinalizeLoading: Finalizing session...
[23:48:37][5af0][   NOTICE] rd3d::CSession::DoFinalizeLoading: Session finalization finished
[23:48:42][3d04][   NOTICE] rdgs::CSessionLoaderJob::Execute: Finished loading saved game state
[23:48:44][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/units/inhabitants/production/production_generic_worker_01/maps/production_generic_worker_03_diff.psd' doesn't exist, can't compute file size!
[23:48:44][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/shared_textures/decals/ground_decal_impact_diff.psd' doesn't exist, can't compute file size!
[23:48:44][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/buildings/public/service_04/maps/statue_diff.psd' doesn't exist, can't compute file size!
[23:48:44][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/buildings/public/logistic_01/maps/logistic_01_additional_ao.psd' doesn't exist, can't compute file size!
[23:48:46][5af0][   NOTICE] rdgs::CSessionLoaderJob::PublishSession: Finished loading 180023
[23:48:46][5af0][   NOTICE] rdgs::CSessionLoaderJob::PreSyncTick: Start loading 180025
[23:48:46][4cc8][   NOTICE] rdgs::CSessionLoaderJob::StartLoading: add loading job to scheduler...
[23:48:46][24bc][   NOTICE] rdgs::CSessionLoaderJob::Execute: Loading saved game
[23:48:46][24bc][    ERROR] rdsdk::CLogger::TraceLastError: Failed to open file data/graphics/ui/placeholder/fishshoal frogfish.ifo failed with error 3: 系統找不到指定的路徑。

[23:48:46][24bc][    ERROR] rdsdk::CLogger::TraceLastError: Failed to open file data/graphics/ui/placeholder/fishshoal blowfish.ifo failed with error 3: 系統找不到指定的路徑。

[23:48:47][24bc][    ERROR] rdsdk::CLogger::TraceLastError: Failed to open file data/graphics/ui/placeholder/fishshoal lionfish.ifo failed with error 3: 系統找不到指定的路徑。

[23:48:47][5af0][   NOTICE] rd3d::CRenderInterface::ProcessSessionCreateTerrain: Creating terrain for session 'SouthAmerica_Session (180025)'
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_m_02/colony01_m_02_river_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_l_02/colony01_l_02_river_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_l_01/colony01_l_01_river_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_m_06/colony01_m_06_river_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_m_04/colony01_m_04_river_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_m_05/colony01_m_05_river_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_l_05/colony01_l_05_river_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_l_04/colony01_l_04_river_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_l_03/colony01_l_03_river_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_m_01/colony01_m_01_river_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_3rdparty04_01/colony01_3rdparty04_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_3rdparty05_01/colony01_3rdparty05_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_s_01/colony01_s_01.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_s_03/colony01_s_03.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_13/colony01_d_13.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_05/colony01_d_05.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_04/colony01_d_04.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_08/colony01_d_08.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_15/colony01_d_15.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_06/colony01_d_06.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_10/colony01_d_10.a7m|rd3d.data')
[23:48:47][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_09/colony01_d_09.a7m|rd3d.data')
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
